project,model,seed,fold,control_task,metric,value
4_1_different_depths_light,gpt2,4,2,NONE,full test f1,0.7691366672515869
4_1_different_depths_light,gpt2,4,2,NONE,full test acc,0.7747889161109924
4_1_different_depths_light,gpt2,2,1,NONE,full test f1,0.7671090364456177
4_1_different_depths_light,gpt2,2,1,NONE,full test acc,0.7731894850730896
4_1_different_depths_light,gpt2,2,2,NONE,full test f1,0.7684634923934937
4_1_different_depths_light,gpt2,2,2,NONE,full test acc,0.7739864587783813
4_1_different_depths_light,gpt2,1,1,NONE,full test f1,0.7669094800949097
4_1_different_depths_light,gpt2,1,1,NONE,full test acc,0.7731121778488159
4_1_different_depths_light,gpt2,2,3,NONE,full test f1,0.7633835673332214
4_1_different_depths_light,gpt2,2,3,NONE,full test acc,0.7691036462783813
4_1_different_depths_light,gpt2,1,2,NONE,full test f1,0.7689406871795654
4_1_different_depths_light,gpt2,1,2,NONE,full test acc,0.7747506499290466
4_1_different_depths_light,gpt2,3,1,NONE,full test f1,0.7668195962905884
4_1_different_depths_light,gpt2,3,1,NONE,full test acc,0.7723388671875
4_1_different_depths_light,gpt2,3,3,NONE,full test f1,0.7638806104660034
4_1_different_depths_light,gpt2,3,3,NONE,full test acc,0.7699877023696899
4_1_different_depths_light,gpt2,4,0,NONE,full test f1,0.7684804201126099
4_1_different_depths_light,gpt2,4,0,NONE,full test acc,0.7739604115486145
4_1_different_depths_light,gpt2,1,0,NONE,full test f1,0.768587589263916
4_1_different_depths_light,gpt2,1,0,NONE,full test acc,0.7734193801879883
4_1_different_depths_light,gpt2,3,2,NONE,full test f1,0.7685258388519287
4_1_different_depths_light,gpt2,3,2,NONE,full test acc,0.7748271226882935
4_1_different_depths_light,gpt2,2,0,NONE,full test f1,0.7647699117660522
4_1_different_depths_light,gpt2,2,0,NONE,full test acc,0.770675539970398
4_1_different_depths_light,gpt2,1,3,NONE,full test f1,0.7637499570846558
4_1_different_depths_light,gpt2,1,3,NONE,full test acc,0.7703336477279663
4_1_different_depths_light,gpt2,0,2,NONE,full test f1,0.7685956954956055
4_1_different_depths_light,gpt2,0,2,NONE,full test acc,0.7745214104652405
4_1_different_depths_light,gpt2,0,1,NONE,full test f1,0.7680307626724243
4_1_different_depths_light,gpt2,0,1,NONE,full test acc,0.7733054757118225
4_1_different_depths_light,gpt2,0,3,NONE,full test f1,0.764397144317627
4_1_different_depths_light,gpt2,0,3,NONE,full test acc,0.7695648670196533
4_1_different_depths_light,gpt2,4,1,NONE,full test f1,0.7669004201889038
4_1_different_depths_light,gpt2,4,1,NONE,full test acc,0.7727642059326172
4_1_different_depths_light,gpt2,3,0,NONE,full test f1,0.7682240605354309
4_1_different_depths_light,gpt2,3,0,NONE,full test acc,0.7729169726371765
4_1_different_depths_light,gpt2,0,0,NONE,full test f1,0.7680298089981079
4_1_different_depths_light,gpt2,0,0,NONE,full test acc,0.7728783488273621
4_1_different_depths_light,albert-base-v2,2,2,NONE,full test f1,0.7702165842056274
4_1_different_depths_light,albert-base-v2,2,2,NONE,full test acc,0.7755149006843567
4_1_different_depths_light,albert-base-v2,0,1,NONE,full test f1,0.7672128677368164
4_1_different_depths_light,albert-base-v2,0,1,NONE,full test acc,0.7726868391036987
4_1_different_depths_light,albert-base-v2,3,3,NONE,full test f1,0.7668123245239258
4_1_different_depths_light,albert-base-v2,3,3,NONE,full test acc,0.7728320956230164
4_1_different_depths_light,albert-base-v2,2,1,NONE,full test f1,0.7678557634353638
4_1_different_depths_light,albert-base-v2,2,1,NONE,full test acc,0.7731508612632751
4_1_different_depths_light,albert-base-v2,1,3,NONE,full test f1,0.7674896717071533
4_1_different_depths_light,albert-base-v2,1,3,NONE,full test acc,0.7736393213272095
4_1_different_depths_light,albert-base-v2,2,3,NONE,full test f1,0.7674002647399902
4_1_different_depths_light,albert-base-v2,2,3,NONE,full test acc,0.773716151714325
4_1_different_depths_light,albert-base-v2,1,2,NONE,full test f1,0.770084798336029
4_1_different_depths_light,albert-base-v2,1,2,NONE,full test acc,0.7755149006843567
4_1_different_depths_light,albert-base-v2,4,2,NONE,full test f1,0.7695646286010742
4_1_different_depths_light,albert-base-v2,4,2,NONE,full test acc,0.7752091884613037
4_1_different_depths_light,albert-base-v2,3,1,NONE,full test f1,0.7675296068191528
4_1_different_depths_light,albert-base-v2,3,1,NONE,full test acc,0.772996187210083
4_1_different_depths_light,albert-base-v2,3,0,NONE,full test f1,0.772408127784729
4_1_different_depths_light,albert-base-v2,3,0,NONE,full test acc,0.7774385809898376
4_1_different_depths_light,albert-base-v2,0,3,NONE,full test f1,0.7674105167388916
4_1_different_depths_light,albert-base-v2,0,3,NONE,full test acc,0.7733318209648132
4_1_different_depths_light,albert-base-v2,0,2,NONE,full test f1,0.7686541676521301
4_1_different_depths_light,albert-base-v2,0,2,NONE,full test acc,0.7739482522010803
4_1_different_depths_light,albert-base-v2,1,0,NONE,full test f1,0.7714457511901855
4_1_different_depths_light,albert-base-v2,1,0,NONE,full test acc,0.7766270041465759
4_1_different_depths_light,albert-base-v2,4,3,NONE,full test f1,0.767317533493042
4_1_different_depths_light,albert-base-v2,4,3,NONE,full test acc,0.7733702063560486
4_1_different_depths_light,albert-base-v2,3,2,NONE,full test f1,0.7690730690956116
4_1_different_depths_light,albert-base-v2,3,2,NONE,full test acc,0.7745978236198425
4_1_different_depths_light,albert-base-v2,4,1,NONE,full test f1,0.7666130661964417
4_1_different_depths_light,albert-base-v2,4,1,NONE,full test acc,0.7721455097198486
4_1_different_depths_light,albert-base-v2,2,0,NONE,full test f1,0.7725198268890381
4_1_different_depths_light,albert-base-v2,2,0,NONE,full test acc,0.7774385809898376
4_1_different_depths_light,albert-base-v2,4,0,NONE,full test f1,0.7719713449478149
4_1_different_depths_light,albert-base-v2,4,0,NONE,full test acc,0.7769747972488403
4_1_different_depths_light,albert-base-v2,0,0,NONE,full test f1,0.7723771929740906
4_1_different_depths_light,albert-base-v2,0,0,NONE,full test acc,0.7771680355072021
4_1_different_depths_light,albert-base-v2,1,1,NONE,full test f1,0.7663049697875977
4_1_different_depths_light,albert-base-v2,1,1,NONE,full test acc,0.7717975378036499
4_1_different_depths_light,bert-base-uncased,2,3,NONE,full test f1,0.7650960683822632
4_1_different_depths_light,bert-base-uncased,2,3,NONE,full test acc,0.7715252041816711
4_1_different_depths_light,bert-base-uncased,3,1,NONE,full test f1,0.7646166086196899
4_1_different_depths_light,bert-base-uncased,3,1,NONE,full test acc,0.7701349258422852
4_1_different_depths_light,bert-base-uncased,0,3,NONE,full test f1,0.765649676322937
4_1_different_depths_light,bert-base-uncased,0,3,NONE,full test acc,0.7719095945358276
4_1_different_depths_light,bert-base-uncased,4,2,NONE,full test f1,0.7684357762336731
4_1_different_depths_light,bert-base-uncased,4,2,NONE,full test acc,0.7734133005142212
4_1_different_depths_light,bert-base-uncased,4,0,NONE,full test f1,0.767916202545166
4_1_different_depths_light,bert-base-uncased,4,0,NONE,full test acc,0.7729556560516357
4_1_different_depths_light,bert-base-uncased,1,0,NONE,full test f1,0.7678960561752319
4_1_different_depths_light,bert-base-uncased,1,0,NONE,full test acc,0.773187518119812
4_1_different_depths_light,bert-base-uncased,3,2,NONE,full test f1,0.7681113481521606
4_1_different_depths_light,bert-base-uncased,3,2,NONE,full test acc,0.7736043930053711
4_1_different_depths_light,bert-base-uncased,1,3,NONE,full test f1,0.7661424875259399
4_1_different_depths_light,bert-base-uncased,1,3,NONE,full test acc,0.7721017599105835
4_1_different_depths_light,bert-base-uncased,1,2,NONE,full test f1,0.7684193849563599
4_1_different_depths_light,bert-base-uncased,1,2,NONE,full test acc,0.7736043930053711
4_1_different_depths_light,bert-base-uncased,3,0,NONE,full test f1,0.7675614356994629
4_1_different_depths_light,bert-base-uncased,3,0,NONE,full test acc,0.7728010416030884
4_1_different_depths_light,bert-base-uncased,0,2,NONE,full test f1,0.7676366567611694
4_1_different_depths_light,bert-base-uncased,0,2,NONE,full test acc,0.772725522518158
4_1_different_depths_light,bert-base-uncased,1,1,NONE,full test f1,0.7639716863632202
4_1_different_depths_light,bert-base-uncased,1,1,NONE,full test acc,0.7695162892341614
4_1_different_depths_light,bert-base-uncased,2,2,NONE,full test f1,0.7682739496231079
4_1_different_depths_light,bert-base-uncased,2,2,NONE,full test acc,0.7734515070915222
4_1_different_depths_light,bert-base-uncased,4,3,NONE,full test f1,0.7657254338264465
4_1_different_depths_light,bert-base-uncased,4,3,NONE,full test acc,0.7717558145523071
4_1_different_depths_light,bert-base-uncased,0,0,NONE,full test f1,0.7681604623794556
4_1_different_depths_light,bert-base-uncased,0,0,NONE,full test acc,0.7733034491539001
4_1_different_depths_light,bert-base-uncased,0,1,NONE,full test f1,0.7639104723930359
4_1_different_depths_light,bert-base-uncased,0,1,NONE,full test acc,0.7695549726486206
4_1_different_depths_light,bert-base-uncased,3,3,NONE,full test f1,0.7661679983139038
4_1_different_depths_light,bert-base-uncased,3,3,NONE,full test acc,0.7718711495399475
4_1_different_depths_light,bert-base-uncased,4,1,NONE,full test f1,0.7636013031005859
4_1_different_depths_light,bert-base-uncased,4,1,NONE,full test acc,0.7692843079566956
4_1_different_depths_light,bert-base-uncased,2,1,NONE,full test f1,0.764413595199585
4_1_different_depths_light,bert-base-uncased,2,1,NONE,full test acc,0.7698256373405457
4_1_different_depths_light,bert-base-uncased,2,0,NONE,full test f1,0.7673076391220093
4_1_different_depths_light,bert-base-uncased,2,0,NONE,full test acc,0.7719122171401978
4_1_different_depths_light,microsoft/deberta-v3-base,0,1,RANDOMIZATION,full test f1,0.4987009763717651
4_1_different_depths_light,microsoft/deberta-v3-base,0,1,RANDOMIZATION,full test acc,0.4991686940193176
4_1_different_depths_light,microsoft/deberta-v3-base,4,0,RANDOMIZATION,full test f1,0.4387886226177215
4_1_different_depths_light,microsoft/deberta-v3-base,4,0,RANDOMIZATION,full test acc,0.5099319815635681
4_1_different_depths_light,microsoft/deberta-v3-base,4,3,RANDOMIZATION,full test f1,0.4847013354301452
4_1_different_depths_light,microsoft/deberta-v3-base,4,3,RANDOMIZATION,full test acc,0.4913899004459381
4_1_different_depths_light,microsoft/deberta-v3-base,3,2,RANDOMIZATION,full test f1,0.5037870407104492
4_1_different_depths_light,microsoft/deberta-v3-base,3,2,RANDOMIZATION,full test acc,0.5038783550262451
4_1_different_depths_light,microsoft/deberta-v3-base,4,2,RANDOMIZATION,full test f1,0.4354144036769867
4_1_different_depths_light,microsoft/deberta-v3-base,4,2,RANDOMIZATION,full test acc,0.5094952583312988
4_1_different_depths_light,microsoft/deberta-v3-base,1,3,RANDOMIZATION,full test f1,0.4970447719097137
4_1_different_depths_light,microsoft/deberta-v3-base,1,3,RANDOMIZATION,full test acc,0.5099169611930847
4_1_different_depths_light,microsoft/deberta-v3-base,4,1,RANDOMIZATION,full test f1,0.4754140377044678
4_1_different_depths_light,microsoft/deberta-v3-base,4,1,RANDOMIZATION,full test acc,0.5088350176811218
4_1_different_depths_light,microsoft/deberta-v3-base,0,2,RANDOMIZATION,full test f1,0.4694918990135193
4_1_different_depths_light,microsoft/deberta-v3-base,0,2,RANDOMIZATION,full test acc,0.5070880055427551
4_1_different_depths_light,microsoft/deberta-v3-base,3,1,RANDOMIZATION,full test f1,0.426133930683136
4_1_different_depths_light,microsoft/deberta-v3-base,3,1,RANDOMIZATION,full test acc,0.5128561854362488
4_1_different_depths_light,microsoft/deberta-v3-base,3,3,RANDOMIZATION,full test f1,0.3572370707988739
4_1_different_depths_light,microsoft/deberta-v3-base,3,3,RANDOMIZATION,full test acc,0.5144141912460327
4_1_different_depths_light,microsoft/deberta-v3-base,2,3,RANDOMIZATION,full test f1,0.4965780973434448
4_1_different_depths_light,microsoft/deberta-v3-base,2,3,RANDOMIZATION,full test acc,0.5041897296905518
4_1_different_depths_light,microsoft/deberta-v3-base,2,2,RANDOMIZATION,full test f1,0.4806823134422302
4_1_different_depths_light,microsoft/deberta-v3-base,2,2,RANDOMIZATION,full test acc,0.5045279264450073
4_1_different_depths_light,microsoft/deberta-v3-base,2,1,RANDOMIZATION,full test f1,0.4300020337104797
4_1_different_depths_light,microsoft/deberta-v3-base,2,1,RANDOMIZATION,full test acc,0.5126628875732422
4_1_different_depths_light,microsoft/deberta-v3-base,1,2,RANDOMIZATION,full test f1,0.493426650762558
4_1_different_depths_light,microsoft/deberta-v3-base,1,2,RANDOMIZATION,full test acc,0.5094188451766968
4_1_different_depths_light,microsoft/deberta-v3-base,0,3,RANDOMIZATION,full test f1,0.3588097393512726
4_1_different_depths_light,microsoft/deberta-v3-base,0,3,RANDOMIZATION,full test acc,0.5143373012542725
4_1_different_depths_light,microsoft/deberta-v3-base,0,0,RANDOMIZATION,full test f1,0.4966722726821899
4_1_different_depths_light,microsoft/deberta-v3-base,0,0,RANDOMIZATION,full test acc,0.4972947835922241
4_1_different_depths_light,microsoft/deberta-v3-base,1,0,RANDOMIZATION,full test f1,0.4397616386413574
4_1_different_depths_light,microsoft/deberta-v3-base,1,0,RANDOMIZATION,full test acc,0.5127531290054321
4_1_different_depths_light,microsoft/deberta-v3-base,3,0,RANDOMIZATION,full test f1,0.4906497597694397
4_1_different_depths_light,microsoft/deberta-v3-base,3,0,RANDOMIZATION,full test acc,0.4959035515785217
4_1_different_depths_light,microsoft/deberta-v3-base,3,1,RANDOMIZATION,full test f1,0.426133930683136
4_1_different_depths_light,microsoft/deberta-v3-base,3,1,RANDOMIZATION,full test acc,0.5128561854362488
4_1_different_depths_light,microsoft/deberta-v3-base,1,1,RANDOMIZATION,full test f1,0.4664349555969238
4_1_different_depths_light,microsoft/deberta-v3-base,1,1,RANDOMIZATION,full test acc,0.5082936882972717
4_1_different_depths_light,microsoft/deberta-v3-base,2,0,RANDOMIZATION,full test f1,0.4941204488277435
4_1_different_depths_light,microsoft/deberta-v3-base,2,0,RANDOMIZATION,full test acc,0.4945895671844482
4_1_different_depths_light,facebook/bart-base,3,1,RANDOMIZATION,full test f1,0.4975579082965851
4_1_different_depths_light,facebook/bart-base,3,1,RANDOMIZATION,full test acc,0.5077137351036072
4_1_different_depths_light,facebook/bart-base,3,3,RANDOMIZATION,full test f1,0.4968104362487793
4_1_different_depths_light,facebook/bart-base,3,3,RANDOMIZATION,full test acc,0.5080719590187073
4_1_different_depths_light,facebook/bart-base,2,3,RANDOMIZATION,full test f1,0.4966146945953369
4_1_different_depths_light,facebook/bart-base,2,3,RANDOMIZATION,full test acc,0.506496012210846
4_1_different_depths_light,facebook/bart-base,1,3,RANDOMIZATION,full test f1,0.4992781281471252
4_1_different_depths_light,facebook/bart-base,1,3,RANDOMIZATION,full test acc,0.5056119561195374
4_1_different_depths_light,facebook/bart-base,0,3,RANDOMIZATION,full test f1,0.4913660883903503
4_1_different_depths_light,facebook/bart-base,0,3,RANDOMIZATION,full test acc,0.5044587850570679
4_1_different_depths_light,facebook/bart-base,2,1,RANDOMIZATION,full test f1,0.3736582398414612
4_1_different_depths_light,facebook/bart-base,2,1,RANDOMIZATION,full test acc,0.5115029215812683
4_1_different_depths_light,facebook/bart-base,3,0,RANDOMIZATION,full test f1,0.4490492939949035
4_1_different_depths_light,facebook/bart-base,3,0,RANDOMIZATION,full test acc,0.4903771877288818
4_1_different_depths_light,facebook/bart-base,4,3,RANDOMIZATION,full test f1,0.4836491048336029
4_1_different_depths_light,facebook/bart-base,4,3,RANDOMIZATION,full test acc,0.4975784122943878
4_1_different_depths_light,facebook/bart-base,1,2,RANDOMIZATION,full test f1,0.4874686002731323
4_1_different_depths_light,facebook/bart-base,1,2,RANDOMIZATION,full test acc,0.5123991966247559
4_1_different_depths_light,facebook/bart-base,2,2,RANDOMIZATION,full test f1,0.4377411007881164
4_1_different_depths_light,facebook/bart-base,2,2,RANDOMIZATION,full test acc,0.4882503449916839
4_1_different_depths_light,facebook/bart-base,2,0,RANDOMIZATION,full test f1,0.4936700463294983
4_1_different_depths_light,facebook/bart-base,2,0,RANDOMIZATION,full test acc,0.5051012635231018
4_1_different_depths_light,facebook/bart-base,3,2,RANDOMIZATION,full test f1,0.4824482798576355
4_1_different_depths_light,facebook/bart-base,3,2,RANDOMIZATION,full test acc,0.4964655637741089
4_1_different_depths_light,facebook/bart-base,4,0,RANDOMIZATION,full test f1,0.4916743636131286
4_1_different_depths_light,facebook/bart-base,4,0,RANDOMIZATION,full test acc,0.5023960471153259
4_1_different_depths_light,facebook/bart-base,4,2,RANDOMIZATION,full test f1,0.4990713000297546
4_1_different_depths_light,facebook/bart-base,4,2,RANDOMIZATION,full test acc,0.5045661330223083
4_1_different_depths_light,facebook/bart-base,0,0,RANDOMIZATION,full test f1,0.4902395009994507
4_1_different_depths_light,facebook/bart-base,0,0,RANDOMIZATION,full test acc,0.5042510628700256
4_1_different_depths_light,facebook/bart-base,4,1,RANDOMIZATION,full test f1,0.4735296368598938
